act,scene,scene_line,role,file_name,file_lineno,line
III,IV,18,MACBETH,1533-0.txt,2131,Thou art the best o’ th’ cut-throats;
III,IV,19,MACBETH,1533-0.txt,2132,Yet he’s good that did the like for Fleance:
III,IV,20,MACBETH,1533-0.txt,2133,"If thou didst it, thou art the nonpareil."
III,IV,21,MURDERER,1533-0.txt,2136,"Most royal sir,"
III,IV,22,MURDERER,1533-0.txt,2137,Fleance is ’scap’d.
III,IV,23,MACBETH,1533-0.txt,2140,Then comes my fit again: I had else been perfect;
III,IV,24,MACBETH,1533-0.txt,2141,"Whole as the marble, founded as the rock,"
III,IV,25,MACBETH,1533-0.txt,2142,As broad and general as the casing air:
III,IV,26,MACBETH,1533-0.txt,2143,"But now I am cabin’d, cribb’d, confin’d, bound in"
III,IV,27,MACBETH,1533-0.txt,2144,To saucy doubts and fears. But Banquo’s safe?
III,IV,28,MURDERER,1533-0.txt,2147,"Ay, my good lord. Safe in a ditch he bides,"
III,IV,29,MURDERER,1533-0.txt,2148,With twenty trenched gashes on his head;
III,IV,30,MURDERER,1533-0.txt,2149,The least a death to nature.
III,IV,31,MACBETH,1533-0.txt,2152,Thanks for that.
III,IV,32,MACBETH,1533-0.txt,2153,There the grown serpent lies; the worm that’s fled
III,IV,33,MACBETH,1533-0.txt,2154,"Hath nature that in time will venom breed,"
III,IV,34,MACBETH,1533-0.txt,2155,No teeth for th’ present.— Get thee gone; tomorrow
III,IV,35,MACBETH,1533-0.txt,2156,"We’ll hear, ourselves, again."
III,IV,35,---,1533-0.txt,2158,[Exit Murderer.]
III,IV,36,LADY MACBETH,1533-0.txt,2161,"My royal lord,"
III,IV,37,LADY MACBETH,1533-0.txt,2162,You do not give the cheer: the feast is sold
III,IV,38,LADY MACBETH,1533-0.txt,2163,"That is not often vouch’d, while ’tis a-making,"
III,IV,39,LADY MACBETH,1533-0.txt,2164,’Tis given with welcome. To feed were best at home;
III,IV,40,LADY MACBETH,1533-0.txt,2165,From thence the sauce to meat is ceremony;
III,IV,41,LADY MACBETH,1533-0.txt,2166,Meeting were bare without it.
III,IV,41,---,1533-0.txt,2168,"The Ghost of Banquo rises, and sits in Macbeth’s place."
III,IV,42,MACBETH,1533-0.txt,2171,Sweet remembrancer!— 
III,IV,43,MACBETH,1533-0.txt,2172,"Now, good digestion wait on appetite,"
III,IV,44,MACBETH,1533-0.txt,2173,And health on both!
III,IV,45,LENNOX,1533-0.txt,2176,May’t please your Highness sit.
III,IV,46,MACBETH,1533-0.txt,2179,"Here had we now our country’s honour roof’d,"
III,IV,47,MACBETH,1533-0.txt,2180,Were the grac’d person of our Banquo present;
III,IV,48,MACBETH,1533-0.txt,2181,Who may I rather challenge for unkindness
III,IV,49,MACBETH,1533-0.txt,2182,Than pity for mischance!
III,IV,50,ROSS,1533-0.txt,2185,"His absence, sir,"
III,IV,51,ROSS,1533-0.txt,2186,Lays blame upon his promise. Please’t your Highness
III,IV,52,ROSS,1533-0.txt,2187,To grace us with your royal company?
III,IV,53,MACBETH,1533-0.txt,2190,The table’s full.
III,IV,54,LENNOX,1533-0.txt,2193,"Here is a place reserv’d, sir."
III,IV,55,MACBETH,1533-0.txt,2196,Where?
III,IV,56,LENNOX,1533-0.txt,2199,"Here, my good lord. What is’t that moves your Highness?"
III,IV,57,MACBETH,1533-0.txt,2202,Which of you have done this?
III,IV,58,LORDS,1533-0.txt,2205,"What, my good lord?"
III,IV,59,MACBETH,1533-0.txt,2208,Thou canst not say I did it. Never shake
III,IV,60,MACBETH,1533-0.txt,2209,Thy gory locks at me.
III,IV,61,ROSS,1533-0.txt,2212,"Gentlemen, rise; his Highness is not well."
III,IV,62,LADY MACBETH,1533-0.txt,2215,"Sit, worthy friends. My lord is often thus,"
III,IV,63,LADY MACBETH,1533-0.txt,2216,"And hath been from his youth: pray you, keep seat;"
III,IV,64,LADY MACBETH,1533-0.txt,2217,The fit is momentary; upon a thought
III,IV,65,LADY MACBETH,1533-0.txt,2218,"He will again be well. If much you note him,"
III,IV,66,LADY MACBETH,1533-0.txt,2219,"You shall offend him, and extend his passion."
III,IV,67,LADY MACBETH,1533-0.txt,2220,"Feed, and regard him not.— Are you a man?"
III,IV,68,MACBETH,1533-0.txt,2223,"Ay, and a bold one, that dare look on that"
III,IV,69,MACBETH,1533-0.txt,2224,Which might appal the devil.
III,IV,70,LADY MACBETH,1533-0.txt,2227,O proper stuff!
III,IV,71,LADY MACBETH,1533-0.txt,2228,This is the very painting of your fear:
III,IV,72,LADY MACBETH,1533-0.txt,2229,"This is the air-drawn dagger which you said,"
III,IV,73,LADY MACBETH,1533-0.txt,2230,"Led you to Duncan. O, these flaws, and starts"
III,IV,74,LADY MACBETH,1533-0.txt,2231,"(Impostors to true fear), would well become"
III,IV,75,LADY MACBETH,1533-0.txt,2232,"A woman’s story at a winter’s fire,"
III,IV,76,LADY MACBETH,1533-0.txt,2233,Authoris’d by her grandam. Shame itself!
III,IV,77,LADY MACBETH,1533-0.txt,2234,"Why do you make such faces? When all’s done,"
III,IV,78,LADY MACBETH,1533-0.txt,2235,You look but on a stool.
III,IV,79,MACBETH,1533-0.txt,2238,"Pr’ythee, see there!"
III,IV,80,MACBETH,1533-0.txt,2239,Behold! look! lo! how say you?
III,IV,81,MACBETH,1533-0.txt,2240,"Why, what care I? If thou canst nod, speak too.— "
III,IV,82,MACBETH,1533-0.txt,2241,If charnel houses and our graves must send
III,IV,83,MACBETH,1533-0.txt,2242,"Those that we bury back, our monuments"
III,IV,84,MACBETH,1533-0.txt,2243,Shall be the maws of kites.
III,IV,84,---,1533-0.txt,2245,[Ghost disappears.]
III,IV,85,LADY MACBETH,1533-0.txt,2248,"What, quite unmann’d in folly?"
III,IV,86,MACBETH,1533-0.txt,2251,"If I stand here, I saw him."
III,IV,87,LADY MACBETH,1533-0.txt,2254,"Fie, for shame!"
III,IV,88,MACBETH,1533-0.txt,2257,"Blood hath been shed ere now, i’ th’ olden time,"
III,IV,89,MACBETH,1533-0.txt,2258,Ere humane statute purg’d the gentle weal;
III,IV,90,MACBETH,1533-0.txt,2259,"Ay, and since too, murders have been perform’d"
III,IV,91,MACBETH,1533-0.txt,2260,"Too terrible for the ear: the time has been,"
III,IV,92,MACBETH,1533-0.txt,2261,"That, when the brains were out, the man would die,"
III,IV,93,MACBETH,1533-0.txt,2262,"And there an end; but now they rise again,"
III,IV,94,MACBETH,1533-0.txt,2263,"With twenty mortal murders on their crowns,"
III,IV,95,MACBETH,1533-0.txt,2264,And push us from our stools. This is more strange
III,IV,96,MACBETH,1533-0.txt,2265,Than such a murder is.
III,IV,97,LADY MACBETH,1533-0.txt,2268,"My worthy lord,"
III,IV,98,LADY MACBETH,1533-0.txt,2269,Your noble friends do lack you.
III,IV,99,MACBETH,1533-0.txt,2272,I do forget.— 
III,IV,100,MACBETH,1533-0.txt,2273,"Do not muse at me, my most worthy friends."
III,IV,101,MACBETH,1533-0.txt,2274,"I have a strange infirmity, which is nothing"
III,IV,102,MACBETH,1533-0.txt,2275,"To those that know me. Come, love and health to all;"
III,IV,103,MACBETH,1533-0.txt,2276,"Then I’ll sit down.— Give me some wine, fill full.— "
III,IV,104,MACBETH,1533-0.txt,2277,"I drink to the general joy o’ th’ whole table,"
III,IV,105,MACBETH,1533-0.txt,2278,"And to our dear friend Banquo, whom we miss:"
III,IV,106,MACBETH,1533-0.txt,2279,Would he were here.
III,IV,106,---,1533-0.txt,2281,Ghost rises again.
III,IV,107,MACBETH,1533-0.txt,2283,"To all, and him, we thirst,"
III,IV,108,MACBETH,1533-0.txt,2284,And all to all.
III,IV,109,LORDS,1533-0.txt,2287,"Our duties, and the pledge."
III,IV,110,MACBETH,1533-0.txt,2290,Avaunt! and quit my sight! let the earth hide thee!
III,IV,111,MACBETH,1533-0.txt,2291,"Thy bones are marrowless, thy blood is cold;"
III,IV,112,MACBETH,1533-0.txt,2292,Thou hast no speculation in those eyes
III,IV,113,MACBETH,1533-0.txt,2293,Which thou dost glare with!
III,IV,114,LADY MACBETH,1533-0.txt,2296,"Think of this, good peers,"
III,IV,115,LADY MACBETH,1533-0.txt,2297,"But as a thing of custom: ’tis no other,"
III,IV,116,LADY MACBETH,1533-0.txt,2298,Only it spoils the pleasure of the time.
III,IV,117,MACBETH,1533-0.txt,2301,"What man dare, I dare:"
III,IV,118,MACBETH,1533-0.txt,2302,"Approach thou like the rugged Russian bear,"
III,IV,119,MACBETH,1533-0.txt,2303,"The arm’d rhinoceros, or th’ Hyrcan tiger;"
III,IV,120,MACBETH,1533-0.txt,2304,"Take any shape but that, and my firm nerves"
III,IV,121,MACBETH,1533-0.txt,2305,"Shall never tremble: or be alive again,"
III,IV,122,MACBETH,1533-0.txt,2306,And dare me to the desert with thy sword;
III,IV,123,MACBETH,1533-0.txt,2307,"If trembling I inhabit then, protest me"
III,IV,124,MACBETH,1533-0.txt,2308,"The baby of a girl. Hence, horrible shadow!"
III,IV,125,MACBETH,1533-0.txt,2309,"Unreal mock’ry, hence!"
III,IV,125,---,1533-0.txt,2311,[Ghost disappears.]
III,IV,126,MACBETH,1533-0.txt,2313,"Why, so;— being gone,"
III,IV,127,MACBETH,1533-0.txt,2314,"I am a man again.— Pray you, sit still."
III,IV,128,LADY MACBETH,1533-0.txt,2317,"You have displaced the mirth, broke the good meeting"
III,IV,129,LADY MACBETH,1533-0.txt,2318,With most admir’d disorder.
III,IV,130,MACBETH,1533-0.txt,2321,"Can such things be,"
III,IV,131,MACBETH,1533-0.txt,2322,"And overcome us like a summer’s cloud,"
III,IV,132,MACBETH,1533-0.txt,2323,Without our special wonder? You make me strange
III,IV,133,MACBETH,1533-0.txt,2324,"Even to the disposition that I owe,"
III,IV,134,MACBETH,1533-0.txt,2325,"When now I think you can behold such sights,"
III,IV,135,MACBETH,1533-0.txt,2326,"And keep the natural ruby of your cheeks,"
III,IV,136,MACBETH,1533-0.txt,2327,When mine are blanch’d with fear.
III,IV,137,ROSS,1533-0.txt,2330,"What sights, my lord?"
III,IV,138,LADY MACBETH,1533-0.txt,2333,"I pray you, speak not; he grows worse and worse;"
III,IV,139,LADY MACBETH,1533-0.txt,2334,"Question enrages him. At once, good night:— "
III,IV,140,LADY MACBETH,1533-0.txt,2335,"Stand not upon the order of your going,"
III,IV,141,LADY MACBETH,1533-0.txt,2336,But go at once.
III,IV,142,LENNOX,1533-0.txt,2339,Good night; and better health
III,IV,143,LENNOX,1533-0.txt,2340,Attend his Majesty!
III,IV,144,LADY MACBETH,1533-0.txt,2343,A kind good night to all!
III,IV,144,---,1533-0.txt,2345,[Exeunt all Lords and Atendants.]
III,IV,145,MACBETH,1533-0.txt,2348,"It will have blood, they say, blood will have blood."
III,IV,146,MACBETH,1533-0.txt,2349,"Stones have been known to move, and trees to speak;"
III,IV,147,MACBETH,1533-0.txt,2350,"Augurs, and understood relations, have"
III,IV,148,MACBETH,1533-0.txt,2351,"By magot-pies, and choughs, and rooks, brought forth"
III,IV,149,MACBETH,1533-0.txt,2352,The secret’st man of blood.— What is the night?
III,IV,150,LADY MACBETH,1533-0.txt,2355,"Almost at odds with morning, which is which."
III,IV,151,MACBETH,1533-0.txt,2358,"How say’st thou, that Macduff denies his person"
III,IV,152,MACBETH,1533-0.txt,2359,At our great bidding?
III,IV,153,LADY MACBETH,1533-0.txt,2362,"Did you send to him, sir?"
III,IV,154,MACBETH,1533-0.txt,2365,I hear it by the way; but I will send.
III,IV,155,MACBETH,1533-0.txt,2366,There’s not a one of them but in his house
III,IV,156,MACBETH,1533-0.txt,2367,I keep a servant fee’d. I will tomorrow
III,IV,157,MACBETH,1533-0.txt,2368,(And betimes I will) to the Weird Sisters:
III,IV,158,MACBETH,1533-0.txt,2369,"More shall they speak; for now I am bent to know,"
III,IV,159,MACBETH,1533-0.txt,2370,"By the worst means, the worst. For mine own good,"
III,IV,160,MACBETH,1533-0.txt,2371,All causes shall give way: I am in blood
III,IV,161,MACBETH,1533-0.txt,2372,"Stepp’d in so far that, should I wade no more,"
III,IV,162,MACBETH,1533-0.txt,2373,Returning were as tedious as go o’er.
III,IV,163,MACBETH,1533-0.txt,2374,"Strange things I have in head, that will to hand,"
III,IV,164,MACBETH,1533-0.txt,2375,Which must be acted ere they may be scann’d.
III,IV,165,LADY MACBETH,1533-0.txt,2378,"You lack the season of all natures, sleep."
III,IV,166,MACBETH,1533-0.txt,2381,"Come, we’ll to sleep. My strange and self-abuse"
III,IV,167,MACBETH,1533-0.txt,2382,Is the initiate fear that wants hard use.
III,IV,168,MACBETH,1533-0.txt,2383,We are yet but young in deed.
III,IV,168,---,1533-0.txt,2385,[Exeunt.]
III,V,0,---,1533-0.txt,2389,Thunder. Enter the three Witches meeting Hecate.
III,V,1,FIRST WITCH,1533-0.txt,2392,"Why, how now, Hecate? you look angerly."
III,V,2,HECATE,1533-0.txt,2395,"Have I not reason, beldams as you are,"
III,V,3,HECATE,1533-0.txt,2396,Saucy and overbold? How did you dare
III,V,4,HECATE,1533-0.txt,2397,To trade and traffic with Macbeth
III,V,5,HECATE,1533-0.txt,2398,In riddles and affairs of death;
III,V,6,HECATE,1533-0.txt,2399,"And I, the mistress of your charms,"
III,V,7,HECATE,1533-0.txt,2400,"The close contriver of all harms,"
III,V,8,HECATE,1533-0.txt,2401,"Was never call’d to bear my part,"
III,V,9,HECATE,1533-0.txt,2402,Or show the glory of our art?
III,V,10,HECATE,1533-0.txt,2403,"And, which is worse, all you have done"
III,V,11,HECATE,1533-0.txt,2404,"Hath been but for a wayward son,"
III,V,12,HECATE,1533-0.txt,2405,"Spiteful and wrathful; who, as others do,"
III,V,13,HECATE,1533-0.txt,2406,"Loves for his own ends, not for you."
III,V,14,HECATE,1533-0.txt,2407,"But make amends now: get you gone,"
III,V,15,HECATE,1533-0.txt,2408,And at the pit of Acheron
III,V,16,HECATE,1533-0.txt,2409,Meet me i’ th’ morning: thither he
III,V,17,HECATE,1533-0.txt,2410,Will come to know his destiny.
III,V,18,HECATE,1533-0.txt,2411,"Your vessels and your spells provide,"
III,V,19,HECATE,1533-0.txt,2412,"Your charms, and everything beside."
III,V,20,HECATE,1533-0.txt,2413,I am for th’ air; this night I’ll spend
III,V,21,HECATE,1533-0.txt,2414,Unto a dismal and a fatal end.
III,V,22,HECATE,1533-0.txt,2415,Great business must be wrought ere noon.
III,V,23,HECATE,1533-0.txt,2416,Upon the corner of the moon
III,V,24,HECATE,1533-0.txt,2417,There hangs a vap’rous drop profound;
III,V,25,HECATE,1533-0.txt,2418,I’ll catch it ere it come to ground:
III,V,26,HECATE,1533-0.txt,2419,"And that, distill’d by magic sleights,"
III,V,27,HECATE,1533-0.txt,2420,"Shall raise such artificial sprites,"
III,V,28,HECATE,1533-0.txt,2421,"As, by the strength of their illusion,"
III,V,29,HECATE,1533-0.txt,2422,Shall draw him on to his confusion.
III,V,30,HECATE,1533-0.txt,2423,"He shall spurn fate, scorn death, and bear"
III,V,31,HECATE,1533-0.txt,2424,"His hopes ’bove wisdom, grace, and fear."
III,V,32,HECATE,1533-0.txt,2425,"And you all know, security"
III,V,33,HECATE,1533-0.txt,2426,Is mortals’ chiefest enemy.
III,V,33,---,1533-0.txt,2428,"[Music and song within, “Come away, come away” &c.]"
III,V,34,HECATE,1533-0.txt,2430,"Hark! I am call’d; my little spirit, see,"
III,V,35,HECATE,1533-0.txt,2431,Sits in a foggy cloud and stays for me.
III,V,35,---,1533-0.txt,2433,[Exit.]
III,V,36,FIRST WITCH,1533-0.txt,2436,"Come, let’s make haste; she’ll soon be back again."
III,V,36,---,1533-0.txt,2438,[Exeunt.]
III,VI,0,---,1533-0.txt,2442,Enter Lennox and another Lord.
III,VI,1,LENNOX,1533-0.txt,2445,"My former speeches have but hit your thoughts,"
III,VI,2,LENNOX,1533-0.txt,2446,"Which can interpret farther: only, I say,"
III,VI,3,LENNOX,1533-0.txt,2447,Thing’s have been strangely borne. The gracious Duncan
III,VI,4,LENNOX,1533-0.txt,2448,"Was pitied of Macbeth:— marry, he was dead:— "
III,VI,5,LENNOX,1533-0.txt,2449,And the right valiant Banquo walk’d too late;
III,VI,6,LENNOX,1533-0.txt,2450,"Whom, you may say, if’t please you, Fleance kill’d,"
III,VI,7,LENNOX,1533-0.txt,2451,For Fleance fled. Men must not walk too late.
III,VI,8,LENNOX,1533-0.txt,2452,"Who cannot want the thought, how monstrous"
III,VI,9,LENNOX,1533-0.txt,2453,It was for Malcolm and for Donalbain
III,VI,10,LENNOX,1533-0.txt,2454,To kill their gracious father? damned fact!
III,VI,11,LENNOX,1533-0.txt,2455,"How it did grieve Macbeth! did he not straight,"
III,VI,12,LENNOX,1533-0.txt,2456,"In pious rage, the two delinquents tear"
III,VI,13,LENNOX,1533-0.txt,2457,That were the slaves of drink and thralls of sleep?
III,VI,14,LENNOX,1533-0.txt,2458,"Was not that nobly done? Ay, and wisely too;"
III,VI,15,LENNOX,1533-0.txt,2459,"For ’twould have anger’d any heart alive,"
III,VI,16,LENNOX,1533-0.txt,2460,"To hear the men deny’t. So that, I say,"
III,VI,17,LENNOX,1533-0.txt,2461,"He has borne all things well: and I do think,"
III,VI,18,LENNOX,1533-0.txt,2462,That had he Duncan’s sons under his key
III,VI,19,LENNOX,1533-0.txt,2463,"(As, and’t please heaven, he shall not) they should find"
III,VI,20,LENNOX,1533-0.txt,2464,What ’twere to kill a father; so should Fleance.
III,VI,21,LENNOX,1533-0.txt,2465,"But, peace!— for from broad words, and ’cause he fail’d"
III,VI,22,LENNOX,1533-0.txt,2466,"His presence at the tyrant’s feast, I hear,"
III,VI,23,LENNOX,1533-0.txt,2467,"Macduff lives in disgrace. Sir, can you tell"
III,VI,24,LENNOX,1533-0.txt,2468,Where he bestows himself?
III,VI,25,LORD,1533-0.txt,2471,"The son of Duncan,"
III,VI,26,LORD,1533-0.txt,2472,"From whom this tyrant holds the due of birth,"
III,VI,27,LORD,1533-0.txt,2473,Lives in the English court and is receiv’d
III,VI,28,LORD,1533-0.txt,2474,Of the most pious Edward with such grace
III,VI,29,LORD,1533-0.txt,2475,That the malevolence of fortune nothing
III,VI,30,LORD,1533-0.txt,2476,Takes from his high respect. Thither Macduff
III,VI,31,LORD,1533-0.txt,2477,"Is gone to pray the holy king, upon his aid"
III,VI,32,LORD,1533-0.txt,2478,"To wake Northumberland, and warlike Siward"
III,VI,33,LORD,1533-0.txt,2479,"That, by the help of these (with Him above"
III,VI,34,LORD,1533-0.txt,2480,"To ratify the work), we may again"
III,VI,35,LORD,1533-0.txt,2481,"Give to our tables meat, sleep to our nights;"
III,VI,36,LORD,1533-0.txt,2482,"Free from our feasts and banquets bloody knives,"
III,VI,37,LORD,1533-0.txt,2483,"Do faithful homage, and receive free honours,"
III,VI,38,LORD,1533-0.txt,2484,All which we pine for now. And this report
III,VI,39,LORD,1533-0.txt,2485,Hath so exasperate the King that he
III,VI,40,LORD,1533-0.txt,2486,Prepares for some attempt of war.
III,VI,41,LENNOX,1533-0.txt,2489,Sent he to Macduff?
III,VI,42,LORD,1533-0.txt,2492,"He did: and with an absolute “Sir, not I,”"
III,VI,43,LORD,1533-0.txt,2493,"The cloudy messenger turns me his back,"
III,VI,44,LORD,1533-0.txt,2494,"And hums, as who should say, “You’ll rue the time"
III,VI,45,LORD,1533-0.txt,2495,That clogs me with this answer.”
III,VI,46,LENNOX,1533-0.txt,2498,And that well might
III,VI,47,LENNOX,1533-0.txt,2499,"Advise him to a caution, t’ hold what distance"
III,VI,48,LENNOX,1533-0.txt,2500,His wisdom can provide. Some holy angel
III,VI,49,LENNOX,1533-0.txt,2501,"Fly to the court of England, and unfold"
III,VI,50,LENNOX,1533-0.txt,2502,"His message ere he come, that a swift blessing"
III,VI,51,LENNOX,1533-0.txt,2503,May soon return to this our suffering country
III,VI,52,LENNOX,1533-0.txt,2504,Under a hand accurs’d!
III,VI,53,LORD,1533-0.txt,2507,I’ll send my prayers with him.
III,VI,53,---,1533-0.txt,2509,[Exeunt.]
IV,I,0,---,1533-0.txt,2516,Thunder. Enter the three Witches.
IV,I,1,FIRST WITCH,1533-0.txt,2519,Thrice the brinded cat hath mew’d.
IV,I,2,SECOND WITCH,1533-0.txt,2522,"Thrice, and once the hedge-pig whin’d."
IV,I,3,THIRD WITCH,1533-0.txt,2525,"Harpier cries:— ’Tis time, ’tis time."
IV,I,4,FIRST WITCH,1533-0.txt,2528,Round about the cauldron go;
IV,I,5,FIRST WITCH,1533-0.txt,2529,In the poison’d entrails throw.— 
IV,I,6,FIRST WITCH,1533-0.txt,2530,"Toad, that under cold stone"
IV,I,7,FIRST WITCH,1533-0.txt,2531,Days and nights has thirty-one
IV,I,8,FIRST WITCH,1533-0.txt,2532,"Swelter’d venom sleeping got,"
IV,I,9,FIRST WITCH,1533-0.txt,2533,Boil thou first i’ th’ charmed pot!
IV,I,10,ALL,1533-0.txt,2536,"Double, double, toil and trouble;"
IV,I,11,ALL,1533-0.txt,2537,"Fire, burn; and cauldron, bubble."
IV,I,12,SECOND WITCH,1533-0.txt,2540,"Fillet of a fenny snake,"
IV,I,13,SECOND WITCH,1533-0.txt,2541,In the cauldron boil and bake;
IV,I,14,SECOND WITCH,1533-0.txt,2542,"Eye of newt, and toe of frog,"
IV,I,15,SECOND WITCH,1533-0.txt,2543,"Wool of bat, and tongue of dog,"
IV,I,16,SECOND WITCH,1533-0.txt,2544,"Adder’s fork, and blind-worm’s sting,"
IV,I,17,SECOND WITCH,1533-0.txt,2545,"Lizard’s leg, and howlet’s wing,"
IV,I,18,SECOND WITCH,1533-0.txt,2546,"For a charm of powerful trouble,"
IV,I,19,SECOND WITCH,1533-0.txt,2547,Like a hell-broth boil and bubble.
IV,I,20,ALL,1533-0.txt,2550,"Double, double, toil and trouble;"
IV,I,21,ALL,1533-0.txt,2551,"Fire, burn; and cauldron, bubble."
IV,I,22,THIRD WITCH,1533-0.txt,2554,"Scale of dragon, tooth of wolf,"
IV,I,23,THIRD WITCH,1533-0.txt,2555,"Witch’s mummy, maw and gulf"
IV,I,24,THIRD WITCH,1533-0.txt,2556,"Of the ravin’d salt-sea shark,"
IV,I,25,THIRD WITCH,1533-0.txt,2557,"Root of hemlock digg’d i’ th’ dark,"
IV,I,26,THIRD WITCH,1533-0.txt,2558,"Liver of blaspheming Jew,"
IV,I,27,THIRD WITCH,1533-0.txt,2559,"Gall of goat, and slips of yew"
IV,I,28,THIRD WITCH,1533-0.txt,2560,"Sliver’d in the moon’s eclipse,"
IV,I,29,THIRD WITCH,1533-0.txt,2561,"Nose of Turk, and Tartar’s lips,"
IV,I,30,THIRD WITCH,1533-0.txt,2562,Finger of birth-strangled babe
IV,I,31,THIRD WITCH,1533-0.txt,2563,"Ditch-deliver’d by a drab,"
IV,I,32,THIRD WITCH,1533-0.txt,2564,Make the gruel thick and slab:
IV,I,33,THIRD WITCH,1533-0.txt,2565,"Add thereto a tiger’s chaudron,"
IV,I,34,THIRD WITCH,1533-0.txt,2566,For th’ ingredients of our cauldron.
IV,I,35,ALL,1533-0.txt,2569,"Double, double, toil and trouble;"
IV,I,36,ALL,1533-0.txt,2570,"Fire, burn; and cauldron, bubble."
IV,I,37,SECOND WITCH,1533-0.txt,2573,Cool it with a baboon’s blood.
IV,I,38,SECOND WITCH,1533-0.txt,2574,Then the charm is firm and good.
IV,I,38,---,1533-0.txt,2576,Enter Hecate.
IV,I,39,HECATE,1533-0.txt,2579,"O, well done! I commend your pains,"
IV,I,40,HECATE,1533-0.txt,2580,And everyone shall share i’ th’ gains.
IV,I,41,HECATE,1533-0.txt,2581,"And now about the cauldron sing,"
IV,I,42,HECATE,1533-0.txt,2582,"Like elves and fairies in a ring,"
IV,I,43,HECATE,1533-0.txt,2583,Enchanting all that you put in.
IV,I,43,---,1533-0.txt,2585,"[Music and a song: “Black Spirits,” &c.]"
IV,I,43,---,1533-0.txt,2587,[Exit Hecate.]
IV,I,44,SECOND WITCH,1533-0.txt,2590,"By the pricking of my thumbs,"
IV,I,45,SECOND WITCH,1533-0.txt,2591,Something wicked this way comes.
IV,I,46,SECOND WITCH,1533-0.txt,2592,"Open, locks,"
IV,I,47,SECOND WITCH,1533-0.txt,2593,Whoever knocks!
IV,I,47,---,1533-0.txt,2595,Enter Macbeth.
IV,I,48,MACBETH,1533-0.txt,2598,"How now, you secret, black, and midnight hags!"
IV,I,49,MACBETH,1533-0.txt,2599,What is’t you do?
IV,I,50,ALL,1533-0.txt,2602,A deed without a name.
IV,I,51,MACBETH,1533-0.txt,2605,"I conjure you, by that which you profess,"
IV,I,52,MACBETH,1533-0.txt,2606,(Howe’er you come to know it) answer me:
IV,I,53,MACBETH,1533-0.txt,2607,"Though you untie the winds, and let them fight"
IV,I,54,MACBETH,1533-0.txt,2608,Against the churches; though the yesty waves
IV,I,55,MACBETH,1533-0.txt,2609,Confound and swallow navigation up;
IV,I,56,MACBETH,1533-0.txt,2610,"Though bladed corn be lodg’d, and trees blown down;"
IV,I,57,MACBETH,1533-0.txt,2611,Though castles topple on their warders’ heads;
IV,I,58,MACBETH,1533-0.txt,2612,Though palaces and pyramids do slope
IV,I,59,MACBETH,1533-0.txt,2613,Their heads to their foundations; though the treasure
IV,I,60,MACBETH,1533-0.txt,2614,"Of nature’s germens tumble all together,"
IV,I,61,MACBETH,1533-0.txt,2615,"Even till destruction sicken, answer me"
IV,I,62,MACBETH,1533-0.txt,2616,To what I ask you.
IV,I,63,FIRST WITCH,1533-0.txt,2619,Speak.
IV,I,64,SECOND WITCH,1533-0.txt,2622,Demand.
IV,I,65,THIRD WITCH,1533-0.txt,2625,We’ll answer.
IV,I,66,FIRST WITCH,1533-0.txt,2628,"Say, if thou’dst rather hear it from our mouths,"
IV,I,67,FIRST WITCH,1533-0.txt,2629,Or from our masters?
IV,I,68,MACBETH,1533-0.txt,2632,"Call ’em, let me see ’em."
IV,I,69,FIRST WITCH,1533-0.txt,2635,"Pour in sow’s blood, that hath eaten"
IV,I,70,FIRST WITCH,1533-0.txt,2636,Her nine farrow; grease that’s sweaten
IV,I,71,FIRST WITCH,1533-0.txt,2637,From the murderer’s gibbet throw
IV,I,72,FIRST WITCH,1533-0.txt,2638,Into the flame.
IV,I,73,ALL,1533-0.txt,2641,"Come, high or low;"
IV,I,74,ALL,1533-0.txt,2642,Thyself and office deftly show!
IV,I,74,---,1533-0.txt,2644,[Thunder. An Apparition of an armed Head rises.]
IV,I,75,MACBETH,1533-0.txt,2647,"Tell me, thou unknown power,— "
IV,I,76,FIRST WITCH,1533-0.txt,2650,He knows thy thought:
IV,I,77,FIRST WITCH,1533-0.txt,2651,"Hear his speech, but say thou naught."
IV,I,78,APPARITION,1533-0.txt,2654,Macbeth! Macbeth! Macbeth! Beware Macduff;
IV,I,79,APPARITION,1533-0.txt,2655,Beware the Thane of Fife.— Dismiss me.— Enough.
IV,I,79,---,1533-0.txt,2657,[Descends.]
IV,I,80,MACBETH,1533-0.txt,2660,"Whate’er thou art, for thy good caution, thanks;"
IV,I,81,MACBETH,1533-0.txt,2661,Thou hast harp’d my fear aright.— But one word more.
IV,I,82,FIRST WITCH,1533-0.txt,2664,"He will not be commanded. Here’s another,"
IV,I,83,FIRST WITCH,1533-0.txt,2665,More potent than the first.
IV,I,83,---,1533-0.txt,2667,[Thunder. An Apparition of a bloody Child rises.]
IV,I,84,APPARITION,1533-0.txt,2670,Macbeth! Macbeth! Macbeth!
IV,I,85,MACBETH,1533-0.txt,2673,"Had I three ears, I’d hear thee."
IV,I,86,APPARITION,1533-0.txt,2676,"Be bloody, bold, and resolute. Laugh to scorn"
IV,I,87,APPARITION,1533-0.txt,2677,"The power of man, for none of woman born"
IV,I,88,APPARITION,1533-0.txt,2678,Shall harm Macbeth.
IV,I,88,---,1533-0.txt,2680,[Descends.]
